datetime,open,high,low,close,volume,candle_length,body_length,upper_wick,lower_wick,avg_candle_length_24h,std_candle_length_24h,return_1h,log_return_1h,sharpe_1w,sharpe_2w,volatility_24h,true_range,atr_24h,percent_range,momentum_1h,momentum_4h,momentum_24h,rsi_14,macd,macd_signal,macd_hist,zscore_24h,rolling_mean_24h,rolling_median_24h,rolling_max_24h,rolling_min_24h,breakout_up,breakout_down,y_return_1h,y_direction_1h,y_label_1h,y_vol_1h
2024-01-02 20:00:00,1.09465,1.09511,1.09421,1.09431,0.0111835799999989,0.0009000000000001229,0.00034000000000000696,0.000460000000000127,9.999999999998899e-05,0.0014866666666666455,0.0007504530032886074,-0.0003106015621431313,-0.00031064980879891724,-0.004261755741570918,0.05009803306855117,0.00126642345492161,0.0009000000000001229,0.0017320833333333285,0.0008224360555967897,-0.0003106015621431313,-0.0012139023766931656,-0.011159705781360163,16.896778419688147,-0.0030215523458911875,-0.0022192266811092536,-0.0008023256647819339,-1.8911617538502214,1.1020208333333332,1.1035650000000001,1.10806,1.09408,0,0,0.0005757052389177009,1,1,0.0005755395842324397
2024-01-03 00:00:00,1.09416,1.09505,1.09412,1.09494,2948.95,0.0009300000000000974,0.0007800000000000029,0.0001100000000000545,4.0000000000040004e-05,0.0014449999999999834,0.0007525261803910019,0.0005757052389177009,0.0005755395842324397,-0.0036193817471679977,0.05248790103796751,0.0012839522585059,0.0009300000000000974,0.0016904166666666665,0.0008493616088553687,0.0005757052389177009,-9.132086499119563e-05,-0.01004475385380399,21.178027776540418,-0.0030626659444759063,-0.002387914533782584,-0.0006747514106933221,-1.5653089443967185,1.1015579166666665,1.103215,1.10806,1.09408,0,0,0.00017352548998106343,1,0,0.00017351043617468107
2024-01-03 01:00:00,1.09493,1.09546,1.09448,1.09513,5100.85,0.000980000000000203,0.00019999999999997797,0.0003300000000001635,0.00045000000000006146,0.0014149999999999903,0.0007562608245721558,0.00017352548998106343,0.00017351043617468107,0.004627381647315844,0.05078004653106162,0.0012823884804361058,0.000980000000000203,0.0016604166666666735,0.0008948709285657438,0.00017352548998106343,0.00042021796523150634,-0.008842429179111266,21.33421398291526,-0.003044818582176756,-0.0025192953434614185,-0.0005255232387153374,-1.380811097781549,1.1011508333333333,1.102905,1.10806,1.09408,0,0,8.218202405196884e-05,1,0,8.217864729443478e-05
2024-01-03 02:00:00,1.09513,1.0953,1.09486,1.09522,4440.05,0.00043999999999999595,9.000000000014552e-05,7.999999999985796e-05,0.00026999999999999247,0.0013508333333333289,0.0007714183248303172,8.218202405196884e-05,8.217864729443478e-05,-0.021029058820746224,0.04861927958388555,0.0012291708591546633,0.00043999999999999595,0.001596250000000012,0.0004017457679735541,8.218202405196884e-05,0.0005207143835930239,-0.010167469520185768,22.281879173696595,-0.002988957331575337,-0.0026132277410842023,-0.0003757295904911347,-1.250371469348092,1.1006820833333333,1.1023649999999998,1.10806,1.09408,0,0,0.0007852303646753711,1,1,0.0007849222326051217
2024-01-03 03:00:00,1.09522,1.09622,1.09488,1.09608,5349.05,0.0013399999999998968,0.0008599999999998609,0.000140000000000029,0.00034000000000000696,0.0013416666666666577,0.0007701308001082135,0.0007852303646753711,0.0007849222326051217,-0.022368185199483977,0.048821457923615204,0.001216573580854371,0.0013399999999998968,0.0015870833333333407,0.0012225385008392607,0.0007852303646753711,0.0016174575760068421,-0.010427669889764624,29.540636013176282,-0.0028425252140777957,-0.002659087235682921,-0.0001834379783948745,-0.9805130060326248,1.1002008333333333,1.1017,1.10806,1.09408,0,0,0.0001277279030726941,1,0,0.000127719746558618
2024-01-03 04:00:00,1.09607,1.09624,1.09588,1.09622,4281.92,0.000360000000000138,0.00014999999999987246,2.0000000000131024e-05,0.0001900000000001345,0.0012199999999999989,0.0006754257916306957,0.0001277279030726941,0.000127719746558618,-0.02214279337251017,0.05070929816174361,0.001159144142921713,0.000360000000000138,0.001465416666666682,0.0003284012333292022,0.0001277279030726941,0.0011690138272415496,-0.008089326432371702,25.037593958608127,-0.0026842376551940994,-0.0026641173195851566,-2.0120335608942753e-05,-0.8716215110927324,1.0998283333333332,1.101515,1.10806,1.09408,0,0,-0.0010034482129498423,0,-1,0.0010039520041549982
2024-01-03 05:00:00,1.09623,1.09627,1.09512,1.09512,5484.04,0.0011499999999999844,0.0011099999999999444,4.0000000000040004e-05,0.0,0.001205833333333332,0.000673078047458812,-0.0010034482129498423,-0.0010039520041549982,-0.02835143818794054,0.046746578721582575,0.0011623906360751907,0.0011499999999999844,0.001451250000000015,0.0010501132296003948,-0.0010034482129498423,-9.131336005663293e-06,-0.009210169184836525,25.47819431088935,-0.0026173828708244695,-0.0026547704298330197,3.7387559008550224e-05,-1.0511181646972105,1.0994041666666667,1.101125,1.1064,1.09408,0,0,0.0006757250346993704,1,1,0.0006754968353323409
2024-01-03 06:00:00,1.09512,1.09607,1.09511,1.09586,3817.61,0.0009600000000000719,0.0007399999999999629,0.00021000000000004349,1.0000000000065512e-05,0.0011804166666666653,0.0006702399256765916,0.0006757250346993704,0.0006754968353323409,-0.022762020610512187,0.055894427923683467,0.0011710102341201637,0.0009600000000000719,0.0014258333333333484,0.0008760243096746591,0.0006757250346993704,0.0005843574806887464,-0.007436122709610804,21.38821627930318,-0.002476144702206362,-0.0026190452843076885,0.0001429005821013264,-0.79828378824324,1.0990620833333333,1.098485,1.10538,1.09408,0,0,0.00015512930483829734,1,0,0.00015511727353194357
2024-01-03 07:00:00,1.09585,1.09627,1.09514,1.09603,11738.41,0.0011300000000000754,0.000180000000000069,0.00024000000000001798,0.0007099999999999884,0.0011758333333333388,0.0006701908661727628,0.00015512930483829734,0.00015511727353194357,-0.035435488873342684,0.057161541848875376,0.001173016550356931,0.0011300000000000754,0.001421250000000022,0.0010309936771804378,0.00015512930483829734,-4.561710824013687e-05,-0.0073001295184268455,25.38253822184069,-0.002323708590585838,-0.0025599779455633184,0.00023626935497748046,-0.6899255188442943,1.09872625,1.09615,1.10507,1.09408,0,0,-0.0007025355145390266,0,-1,0.0007027824082547956
2024-01-03 08:00:00,1.09602,1.09654,1.09502,1.09526,21434.11,0.0015199999999999658,0.0007600000000000939,0.000520000000000076,0.00023999999999979593,0.0012091666666666778,0.0006664175259103859,-0.0007025355145390266,-0.0007027824082547956,-0.03940775019154712,0.051729276882618545,0.0011758239323061965,0.0015199999999999658,0.0014545833333333609,0.001387798330989871,-0.0007025355145390266,-0.0008757366222109653,-0.00768296881511954,25.336927191849526,-0.0022392220804490215,-0.002495826772540459,0.00025660469209143767,-0.8154733917501124,1.0983729166666667,1.096055,1.10447,1.09408,0,0,-0.0014973613571205302,0,-1,0.0014984835229691705
2024-01-03 09:00:00,1.09526,1.09562,1.09348,1.09362,14081.32,0.0021400000000000308,0.0016399999999998638,0.000360000000000138,0.000140000000000029,0.001287083333333346,0.0006611352500362684,-0.0014973613571205302,-0.0014984835229691705,-0.050471635361893315,0.045194200234378035,0.0011830823029779416,0.0021400000000000308,0.0015133333333333572,0.0019568040087050626,-0.0014973613571205302,-0.0013697129081744475,-0.009743023234756065,36.81462134263705,-0.0022783369562056066,-0.0024523288092734886,0.00017399185306788204,-1.1597890747552386,1.0979245833333333,1.095945,1.10447,1.09408,0,1,-0.0007589473491707022,0,-1,0.0007592354955112675
2024-01-03 10:00:00,1.09362,1.0939,1.09262,1.09279,9865.43,0.0012800000000001699,0.0008300000000001084,0.000280000000000058,0.00017000000000000348,0.0013029166666666907,0.0006559923062026235,-0.0007589473491707022,-0.0007592354955112675,-0.05164876576240225,0.04284616037056108,0.0011841632525393954,0.0012800000000001699,0.0015291666666667019,0.0011713137931351587,-0.0007589473491707022,-0.002801452740313626,-0.00984007611108606,35.741444803500386,-0.002349229386428675,-0.002431708924704526,8.247953827585086e-05,-1.2846797954227038,1.0974720833333333,1.09575,1.10446,1.09348,0,1,-0.0007686746767447961,0,-1,0.0007689702586046974
2024-01-03 11:00:00,1.0928,1.09297,1.09154,1.09195,14821.43,0.0014300000000000423,0.0008500000000000174,0.00017000000000000348,0.00041000000000002146,0.0013454166666666916,0.0006280748997612303,-0.0007686746767447961,-0.0007689702586046974,-0.05938331962787948,0.03869189534753326,0.0011801609184547354,0.0014300000000000423,0.0015716666666667027,0.0013095837721507782,-0.0007686746767447961,-0.0037225258432708186,-0.010744602784899526,33.73205735977879,-0.0024450085908891417,-0.002434368857941449,-1.0639732947692777e-05,-1.4160471176990723,1.0969779166666667,1.09545,1.10432,1.09262,0,1,-0.0002472640688676586,0,0,0.00024729464366767196
2024-01-03 12:00:00,1.09195,1.0932,1.09145,1.09168,14104.33,0.0017499999999999183,0.00026999999999999247,0.0012499999999999734,0.00022999999999995246,0.001380833333333359,0.0006258275680468718,-0.0002472640688676586,-0.00024729464366767196,-0.0596158782416656,0.03876379374895617,0.001180495969365566,0.0017499999999999183,0.00160708333333337,0.0016030338560749655,-0.0002472640688676586,-0.003268630279568252,-0.010693442563526334,32.752613187162325,-0.0025137243939177267,-0.002450239965136705,-6.348442878102191e-05,-1.4028901052074816,1.09648625,1.09524,1.10432,1.09154,0,0,0.0004305290927744121,1,0,0.00043043644171624634
2024-01-03 13:00:00,1.09168,1.093,1.09101,1.09215,27608.82,0.0019899999999999363,0.00046999999999997044,0.0008500000000000174,0.0006699999999999484,0.0013900000000000208,0.0006333417238192625,0.0004305290927744121,0.00043043644171624634,-0.05808863539271643,0.038080116130391875,0.00117307449250194,0.0019899999999999363,0.001616250000000032,0.0018220940347021346,0.0004305290927744121,-0.0013441597629890722,-0.008821367311933281,37.64302053466824,-0.0025014222522004026,-0.0024604764225494447,-4.0945829650957874e-05,-1.1787241232848495,1.0960812500000001,1.095175,1.10387,1.09145,0,0,-0.00029300004578114436,0,0,0.00029304297868099077
2024-01-03 14:00:00,1.09216,1.09265,1.09099,1.09183,29196.91,0.0016599999999999948,0.00032999999999994145,0.0004899999999998794,0.0008400000000001739,0.0014245833333333586,0.0006240260527355137,-0.00029300004578114436,-0.00029304297868099077,-0.05767149358179435,0.038153716923769,0.0011419116297093736,0.0016599999999999948,0.0016170833333333616,0.0015203832098403549,-0.00029300004578114436,-0.0008784853448511321,-0.010001269426763049,31.553973850325235,-0.0024888046511146733,-0.0024661420682624904,-2.2662582852182866e-05,-1.2180032626557307,1.0956216666666667,1.095125,1.10387,1.09101,0,0,-0.0012730919648663575,0,-1,0.0012739030348927639
2024-01-03 15:00:00,1.09179,1.09385,1.0898,1.09044,51314.71,0.004049999999999887,0.0013499999999999623,0.0020599999999999508,0.0006399999999999739,0.0014979166666666914,0.0008067970983902361,-0.0012730919648663575,-0.0012739030348927639,-0.06567406668112048,0.033165979309903344,0.0011440086006444632,0.004049999999999887,0.0016904166666666942,0.0037140970617364428,-0.0012730919648663575,-0.0013828471999632885,-0.010067814766733352,25.649013462192727,-0.002561439810935262,-0.0024852016167970447,-7.62381941382174e-05,-1.5630073264460937,1.0951595833333334,1.09508,1.10387,1.09099,0,1,0.00033931257107222557,1,0,0.0003392550175804959
2024-01-03 16:00:00,1.09045,1.09182,1.09026,1.09081,24151.12,0.0015600000000000058,0.000360000000000138,0.0010099999999999554,0.00018999999999991246,0.0014666666666666994,0.000788287448491463,0.00033931257107222557,0.0003392550175804959,-0.06753756799286563,0.03358201660665741,0.001097804314935135,0.0015600000000000058,0.001657916666666694,0.0014301299034662368,0.00033931257107222557,-0.0007969368313057723,-0.011006845278571098,27.749747690362696,-0.0025596418328921455,-0.002500089660016065,-5.955217287608068e-05,-1.4492292470188395,1.09465375,1.0949900000000001,1.10387,1.0898,0,0,-0.00013751249071802807,0,0,0.00013752194642744186
2024-01-03 17:00:00,1.09081,1.09101,1.09032,1.09066,13322.64,0.0006900000000000794,0.0001500000000000945,0.00019999999999997797,0.00034000000000000696,0.0013825000000000365,0.0007569805580180375,-0.00013751249071802807,-0.00013752194642744186,-0.073819552052392,0.03445422781656004,0.001084194766741895,0.0006900000000000794,0.001573750000000031,0.0006326444538170277,-0.00013751249071802807,-0.0013642814631690259,-0.009841125737630518,20.54347822960746,-0.0025410292651046884,-0.0025082775810337894,-3.275168407089902e-05,-1.5134789292637738,1.0942020833333335,1.094805,1.10378,1.0898,0,0,-0.0001100251224028792,0,0,0.00011003117561066645
2024-01-03 18:00:00,1.09066,1.09148,1.09026,1.09054,10588.42,0.0012199999999999989,0.00011999999999989797,0.0008200000000000429,0.000280000000000058,0.0013500000000000363,0.000745980533607714,-0.0001100251224028792,-0.00011003117561066645,-0.0726663109134839,0.034242203376114846,0.0010843001968329294,0.0012199999999999989,0.001541250000000031,0.0011187118308360984,-0.0001100251224028792,-0.0011815026148759289,-0.00927549398137617,19.06318079881396,-0.002507061820084866,-0.002508034428844005,9.726087591391437e-07,-1.6168442954782152,1.0937766666666666,1.09466,1.1017,1.0898,0,0,0.0011187118308360056,1,1,0.001118086539059868
2024-01-03 19:00:00,1.09055,1.09257,1.08929,1.09176,30411.39,0.0032799999999999496,0.0012100000000001554,0.0008099999999999774,0.0012599999999998168,0.0014000000000000308,0.0008322625003958252,0.0011187118308360056,0.001118086539059868,-0.07465795313362497,0.039753949442556766,0.0006505509109764802,0.0032799999999999496,0.0014000000000000308,0.0030043232944969127,0.0011187118308360056,0.0012105205238253092,-0.003541309189149633,31.935483822892394,-0.00235455670709106,-0.002477338884493416,0.00012278217740235593,-0.9268091797904063,1.093615,1.09448,1.09654,1.0898,0,0,0.00032974280061548455,1,0,0.0003296884474062637
2024-01-03 20:00:00,1.09177,1.09232,1.0915,1.09212,12043.1,0.0008200000000000429,0.0003500000000000725,0.00019999999999997797,0.00026999999999999247,0.001385833333333364,0.0008393885801020231,0.00032974280061548455,0.0003296884474062637,-0.07691738510189663,0.04087309188975073,0.0006517515611670402,0.0008200000000000429,0.001385833333333364,0.0007508332417683432,0.00032974280061548455,0.0012009424189363127,-0.0026665692577440003,29.03587439388903,-0.0021795221404197207,-0.002417775535678677,0.0002382533952589561,-0.6867176744766343,1.0934933333333334,1.0939649999999999,1.09654,1.08929,0,0,-5.4939017690269765e-05,0,0,5.4940526893378495e-05
2024-01-03 21:00:00,1.09211,1.09236,1.09187,1.09206,4090.38,0.0004900000000001015,4.999999999988347e-05,0.0002500000000000835,0.0001900000000001345,0.0013662500000000317,0.0008550912104920499,-5.4939017690269765e-05,-5.4940526893378495e-05,-0.07224998630243286,0.041029597828949015,0.0006500297200796198,0.0004900000000001015,0.0013662500000000317,0.0004486932952402812,-5.4939017690269765e-05,0.001283626428034479,-0.00238428019403103,27.468785427404114,-0.0020223352617976253,-0.0023386874809024666,0.00031635221910484125,-0.6609553162178922,1.0933845833333333,1.093205,1.09654,1.08929,0,0,0.0,0,0,0.0
2024-01-03 22:00:00,1.09206,1.09225,1.09167,1.09206,4977.59,0.0005800000000000249,0.0,0.00018999999999991246,0.0003900000000001125,0.0013604166666666972,0.0008601540770302583,0.0,0.0,-0.07997124367308026,0.043682421732267315,0.0006501396316027102,0.0005800000000000249,0.0013604166666666972,0.0005311063494680008,0.0,0.001393804903992546,-0.002366053076325647,30.099502435149944,-0.0018761365932271623,-0.002246177303367406,0.0003700407101402438,-0.6075212062270637,1.0932766666666667,1.09247,1.09654,1.08929,0,0,0.00047616431331620745,1,0,0.00047605098306402347
2024-01-03 23:00:00,1.09207,1.09275,1.09207,1.09258,2194.87,0.0006800000000000139,0.0005100000000000104,0.00017000000000000348,0.0,0.001351250000000026,0.0008664234957068856,0.00047616431331620745,0.00047605098306402347,-0.08109003644811046,0.04344995832082634,0.0006587639180249144,0.0006900000000000794,0.0013516666666666954,0.0006223800545497939,0.00047616431331620745,0.0007510808236241839,-0.0015809048624245703,42.48554904699486,-0.001698731521347474,-0.0021366881469634196,0.00043795662561594553,-0.313077052874266,1.0932045833333333,1.092365,1.09654,1.08929,0,0,-0.00030203737941403297,0,0,0.0003020830018900079
2024-01-04 00:00:00,1.09259,1.09266,1.09194,1.09225,0.0040417099999997,0.0007200000000000539,0.00034000000000000696,7.00000000000145e-05,0.00031000000000003247,0.0013425000000000242,0.0008719057089027968,-0.00030203737941403297,-0.0003020830018900079,-0.06697111743912329,0.04302826300142027,0.0006458399369346753,0.0007200000000000539,0.0013429166666666936,0.0006591897459373348,-0.00030203737941403297,0.00011903453832906585,-0.002456755621312645,45.794392423501364,-0.0015667049662129173,-0.0020226915108133192,0.0004559865446004019,-0.4279614978688691,1.0930925,1.0922,1.09654,1.08929,0,0,-0.00043030441748681536,0,0,0.00043039702499990385
2024-01-04 01:00:00,1.09224,1.09241,1.09163,1.09178,0.0069267599999994,0.0007800000000000029,0.000460000000000127,0.00017000000000000348,0.00014999999999987246,0.0013341666666666825,0.0008764648194366097,-0.00043030441748681536,-0.00043039702499990385,-0.06743989133404305,0.035949017672556226,0.0006463833159572871,0.0007800000000000029,0.0013345833333333519,0.0007144296469984823,-0.00043030441748681536,-0.00025639616870876125,-0.0030589975619332854,48.595041209862664,-0.001482904047332756,-0.0019147340181172067,0.00043182997078445077,-0.6057242338865646,1.0929529166666667,1.0921349999999999,1.09654,1.08929,0,0,0.0001373903167305457,1,0,0.00013738087954535537
2024-01-04 02:00:00,1.09177,1.09199,1.0916,1.09193,0.0036990899999995003,0.0003900000000001125,0.00016000000000016001,5.999999999994898e-05,0.00017000000000000348,0.0013320833333333542,0.0008787391123286401,0.0001373903167305457,0.00013738087954535537,-0.07288864915114547,0.03934775388995036,0.0006472600689255216,0.0003900000000001125,0.0013325000000000236,0.0003571657523834975,0.0001373903167305457,-0.00011904107832894084,-0.0030039626741659164,52.107925677992114,-0.001388383053368747,-0.0018094638251675147,0.0004210807717987678,-0.4700180331873697,1.0928158333333333,1.09209,1.09654,1.08929,0,0,0.0006227505426172897,1,1,0.0006225567139652154
2024-01-04 03:00:00,1.09193,1.09306,1.09193,1.09261,0.0050228499999988,0.0011299999999998533,0.0006800000000000139,0.0004499999999998394,0.0,0.0013233333333333523,0.000879701859904103,0.0006227505426172897,0.0006225567139652154,-0.06564537846942378,0.013166571104544715,0.0006381160474655174,0.0011299999999998533,0.0013237500000000217,0.0010342208107191526,0.0006227505426172897,2.7457943583053535e-05,-0.003165827311874869,53.7459282162155,-0.0012442611002245751,-0.0016964232801789268,0.00045216217995435164,-0.03496408948784139,1.09267125,1.09209,1.09654,1.08929,0,0,-2.7457189665125448e-05,0,0,2.745756662065771e-05
