datetime,y_true,p_logistic,p_xgb,p_lgb,ret_fwd
2023-01-05 06:00:00,1,0.5195168501137724,0.5600109,0.5994060395476443,0.0015938885221162824
2023-01-05 08:00:00,0,0.49500065061857784,0.4600964,0.5141234945216961,-0.00014124426783690414
2023-01-05 10:00:00,0,0.4945099662590034,0.50030017,0.48133888816165205,-0.0017987644089503263
2023-01-05 12:00:00,0,0.515653260024782,0.5418749,0.5454864293963599,-0.005679620352287529
2023-01-05 14:00:00,0,0.5110204605422983,0.3776598,0.5269801879038094,-0.0017269026766990603
2023-01-05 16:00:00,1,0.5266223047027325,0.47966072,0.4982342489478355,0.0014067237593742288
2023-01-05 18:00:00,0,0.4901301151419086,0.5185058,0.4455928123602092,-0.0014996630503905095
2023-01-05 20:00:00,1,0.5239592448903095,0.58158636,0.5198471925894773,0.0008840388216619921
2023-01-06 00:00:00,0,0.49323210536495804,0.5544333,0.5158377766258119,-0.0004083881016603286
2023-01-06 01:00:00,1,0.5019061865673475,0.5452493,0.601103913578359,0.00015202044675022286
2023-01-06 02:00:00,1,0.510906158388956,0.46829826,0.5519035460045957,0.0005319906901628535
2023-01-06 03:00:00,0,0.5037206945211246,0.44590575,0.4528979597106449,-0.0007405930441222175
2023-01-06 04:00:00,0,0.5180331204603397,0.64139503,0.6364929079708321,-0.0009596837794437763
2023-01-06 05:00:00,0,0.5138653863330197,0.53736126,0.6141844819467249,-0.00017119704780210743
2023-01-06 06:00:00,0,0.5126774478003796,0.55691546,0.5320024899628647,0.0
2023-01-06 07:00:00,1,0.5130691740992577,0.42433316,0.4062569260062397,0.0005612419618736819
2023-01-06 08:00:00,0,0.5195552514154042,0.51389927,0.5290039005426638,-0.0010553036137017635
2023-01-06 09:00:00,1,0.5082465357123879,0.46524265,0.468653172066165,9.517283386495379e-06
2023-01-06 10:00:00,0,0.4982676498852162,0.41407517,0.30252583679494127,-0.0012657866435714649
2023-01-06 11:00:00,1,0.5194496210017686,0.44777566,0.44310219056983996,4.7646274061285965e-05
2023-01-06 12:00:00,1,0.4850792730643169,0.5156908,0.3659989668747111,0.004564295583400879
2023-01-06 13:00:00,0,0.42285848878244936,0.3854236,0.35396278211176163,-0.003234557595993448
2023-01-06 14:00:00,1,0.5125856924877814,0.4334343,0.2572719704336167,0.008878695888012489
2023-01-06 15:00:00,1,0.4189451575920814,0.32599735,0.3489407773795149,0.0015940990039238212
2023-01-06 16:00:00,1,0.42341083255981476,0.40463695,0.48762922912744944,0.0017799124170079228
2023-01-06 17:00:00,1,0.40654671300769313,0.2896905,0.32698615008848414,1.8801586854078067e-05
2023-01-06 18:00:00,1,0.42049507378330386,0.5178813,0.5637773715755463,0.0007238474843949128
2023-01-06 19:00:00,1,0.4187907364284126,0.3616221,0.29300628677291063,8.454435290694562e-05
2023-01-06 20:00:00,0,0.4507027095446361,0.42812616,0.43438947557843166,-0.0004602581202681755
2023-01-06 21:00:00,0,0.46897669811233245,0.584166,0.5825844347016119,-0.00016915226523084304
2023-01-08 22:00:00,1,0.4642286510450393,0.44032452,0.4641586510563768,0.002180553597443513
2023-01-08 23:00:00,0,0.4359369533504583,0.34432364,0.2472139078134067,-0.00015005580200155855
2023-01-09 00:00:00,1,0.45911363437209096,0.43253615,0.4427517475753176,0.000506514337169861
2023-01-09 01:00:00,1,0.45968251078031697,0.40328395,0.4183950176032015,0.0009843903810997645
2023-01-09 02:00:00,0,0.44210160897831224,0.41536036,0.28324158345066164,-5.619556055092012e-05
2023-01-09 04:00:00,1,0.4781992841572844,0.4549709,0.3627276921798809,0.0004964220149115128
2023-01-09 06:00:00,1,0.4391869462418181,0.36660355,0.3149984770424541,0.0007863916792270054
2023-01-09 08:00:00,0,0.4613163841793307,0.4253428,0.23734308659523173,-0.0019924977315459724
2023-01-09 10:00:00,1,0.48688553179178085,0.4364811,0.4094547582646512,0.001855878824235102
2023-01-09 12:00:00,1,0.45347801154178236,0.30934536,0.4094497017566911,0.0036768145500813976
2023-01-09 14:00:00,1,0.37492881769584785,0.39595073,0.4003341558290312,0.002805768137287057
2023-01-09 16:00:00,0,0.42308616691906265,0.36435437,0.2748214041290346,-0.0014036066183306106
2023-01-09 18:00:00,0,0.4896584990199949,0.5042205,0.3586163902016423,-0.0011170168204115427
2023-01-09 20:00:00,1,0.5161351670566307,0.47420454,0.5419721740119384,0.00021433430560335864
2023-01-09 22:00:00,0,0.4906045610343798,0.50123554,0.621679597571244,-0.0005496962695189511
2023-01-10 00:00:00,1,0.5004984292946939,0.455443,0.42566081552622514,0.0008110148872504386
2023-01-10 01:00:00,0,0.4961688049991724,0.44640848,0.4883369961135018,-0.0004843517138599651
2023-01-10 02:00:00,1,0.5017086482345811,0.4743589,0.5343486026363279,0.00012114660603113059
2023-01-10 03:00:00,0,0.48715636578249133,0.5378411,0.5023964684073183,-0.00013976761304879126
2023-01-10 04:00:00,1,0.4902829733929659,0.596602,0.3921752334040288,0.0011182972061209995
2023-01-10 05:00:00,0,0.48482480590998867,0.46842813,0.3240700083464834,-0.0008191685439279395
2023-01-10 06:00:00,0,0.4901770087862052,0.58685136,0.5613195524618667,-0.00022359276304761977
2023-01-10 07:00:00,1,0.47556101798747613,0.5980084,0.6003689540519045,0.00063365450919739
2023-01-10 08:00:00,1,0.49345534826637655,0.5714478,0.44774805803395284,0.0007077536272375173
2023-01-10 09:00:00,0,0.4876056727409475,0.4559509,0.5162210912760112,-0.000893372294291761
2023-01-10 10:00:00,0,0.5241539792479124,0.5305197,0.5624767955716085,-0.00012108567277058224
2023-01-10 11:00:00,0,0.5088220876102804,0.5290391,0.4828761540272432,-0.0014718348564031203
2023-01-10 12:00:00,1,0.5247417918373707,0.5843024,0.6641646544174209,0.00022389939453870689
2023-01-10 13:00:00,1,0.4936109771476838,0.51855206,0.6315516107461969,0.0017441589329851848
2023-01-10 14:00:00,0,0.5012321573404444,0.5274975,0.5388463861121054,-0.001191784138097951
2023-01-10 15:00:00,1,0.5156266537969638,0.5851385,0.45146125336037757,0.0008203292503308202
2023-01-10 16:00:00,0,0.4859608066049074,0.47770354,0.3809756213060601,-0.0002794284756244547
2023-01-10 17:00:00,1,0.5038095258469503,0.6029484,0.6864086419928703,0.0004378936384301646
2023-01-10 18:00:00,1,0.48868336288384967,0.48069796,0.6177464533759368,0.0002607586213319024
2023-01-10 19:00:00,0,0.4960462173729088,0.403746,0.4130672405879496,-0.0004562086269983556
2023-01-10 20:00:00,0,0.49302748097988963,0.4717601,0.512171698379374,-0.000335326664058444
2023-01-10 21:00:00,1,0.49782932214873626,0.541419,0.5063582063048493,0.0005590652429137144
2023-01-10 23:00:00,1,0.493747069193872,0.42262638,0.527518648315912,0.0006239406976960016
2023-01-11 00:00:00,0,0.5018244476817325,0.47312608,0.47659662341223624,-0.0013122504630103116
2023-01-11 01:00:00,0,0.5057172864667809,0.49031895,0.45573265282901315,-0.00038207775748311246
2023-01-11 02:00:00,1,0.5034288179256674,0.54398966,0.5774891169372848,0.0010907362003225174
2023-01-11 04:00:00,1,0.47195315741641,0.45366362,0.515588562300845,0.0006704909483723487
2023-01-11 06:00:00,0,0.48586770672230317,0.5551079,0.5603876081444359,-0.001498287671232723
2023-01-11 08:00:00,1,0.5173269494760355,0.58823204,0.602415518509927,0.001808099165850896
2023-01-11 10:00:00,0,0.4623234907300438,0.4844068,0.45071408006504843,-0.0008000818688422839
2023-01-11 12:00:00,1,0.4823046918690487,0.49423227,0.49439332775590444,0.0027280429783151927
2023-01-11 14:00:00,0,0.4543739541601385,0.47419366,0.47635588664096,-0.0028691873421481384
2023-01-11 16:00:00,1,0.5244083760893241,0.5612678,0.5289185777395676,0.0013316323204854985
2023-01-11 18:00:00,1,0.4812397159553672,0.5694806,0.6444200831315826,6.509811215482664e-05
2023-01-11 20:00:00,1,0.49342218379256303,0.47147095,0.40521226038806896,0.0002603754986656437
2023-01-11 22:00:00,1,0.48222982119365637,0.48954037,0.49021243277249454,0.00041835169432435926
2023-01-12 00:00:00,1,0.492099350023978,0.39341143,0.33668467171279765,0.0005018120992472674
2023-01-12 01:00:00,1,0.48681502970002627,0.48311445,0.47983453709160834,3.715262297521171e-05
2023-01-12 02:00:00,1,0.47309600183088335,0.52284545,0.5098232712965692,0.00014860497083613033
2023-01-12 03:00:00,1,0.4805549074511051,0.38309985,0.43495637349177857,0.00028787935069285453
2023-01-12 04:00:00,0,0.4806133210141945,0.5186296,0.5508029752439386,-0.0008448219839390925
2023-01-12 05:00:00,0,0.5043826124339805,0.57030886,0.49965773373773215,-0.0004924552144504046
2023-01-12 06:00:00,1,0.493384053576916,0.5511092,0.5378191125292692,0.00048340166029881004
2023-01-12 07:00:00,0,0.48298060676521914,0.56299233,0.5246550383522588,-0.0013380039582617798
2023-01-12 08:00:00,1,0.5021178920067902,0.5578133,0.574729038762208,0.0016003126192094541
2023-01-12 09:00:00,0,0.48675958122808505,0.5526684,0.5212126937062249,-0.00026009976683916136
2023-01-12 10:00:00,0,0.4657174344434392,0.54895157,0.516372416589679,-6.504185908218219e-05
2023-01-12 11:00:00,1,0.4849018424832588,0.5407288,0.48725176692097943,8.363068688654884e-05
2023-01-12 12:00:00,1,0.4752892114905679,0.52198845,0.4310924555103496,0.006150987224158078
2023-01-12 13:00:00,0,0.35759846965019,0.37542424,0.30130195411062216,-0.005660882654427546
2023-01-12 14:00:00,1,0.5394504486999557,0.41055742,0.44499489502620976,0.003649906198339492
2023-01-12 15:00:00,1,0.4477761999202525,0.43352437,0.5513855883376977,0.0014342953908224043
2023-01-12 16:00:00,1,0.4633239656880601,0.53874415,0.5945663254290557,0.002430189795050941
2023-01-12 17:00:00,1,0.4482745773855469,0.48053885,0.4452760688786789,0.000645250495460159
2023-01-12 18:00:00,0,0.4551845252485487,0.45140666,0.4231591163463998,-0.000589562894385276
2023-01-12 19:00:00,1,0.46363395111588585,0.5367018,0.7157706486293947,0.00028573798748277035
2023-01-12 20:00:00,0,0.46110810982577105,0.48387778,0.39333655572465204,-5.5288328633995576e-05
2023-01-12 21:00:00,0,0.4793216334339982,0.47892627,0.5068750282761114,-0.0003501787754799368
2023-01-12 22:00:00,1,0.481870950311272,0.6419955,0.6234779670147186,0.0010785597079592257
2023-01-12 23:00:00,0,0.4688527536033024,0.361813,0.47479346848777326,-0.0006906395322068271
2023-01-13 00:00:00,1,0.5012225456188869,0.3903368,0.4169446751613508,0.000322521194249914
2023-01-13 01:00:00,0,0.46707821207505296,0.55526847,0.4712974858960733,-0.0009948873842752226
2023-01-13 02:00:00,0,0.47733012622486304,0.4329556,0.5078731098214685,-0.00045183361457679094
2023-01-13 04:00:00,1,0.503494948494302,0.5206549,0.535266336555228,0.00047048838539454074
2023-01-13 06:00:00,1,0.47693671029715456,0.52787733,0.5451992681604532,0.0009405342603436839
2023-01-13 08:00:00,0,0.46786969635024983,0.48162454,0.5072597790876991,-0.0009396504868679489
2023-01-13 10:00:00,0,0.49941871472169397,0.49235663,0.5481862390440791,-0.0030613468081771567
2023-01-13 12:00:00,1,0.49567028957252535,0.484588,0.5159340189421898,0.000601200551254788
2023-01-13 14:00:00,0,0.5024582756379601,0.60234475,0.5683720083190902,-0.0007579819193581638
2023-01-13 16:00:00,1,0.5225638307157928,0.4200806,0.4376290949329836,0.001942645698427281
2023-01-13 18:00:00,1,0.46135538331811166,0.48749804,0.5721699518291569,0.00012002585172177227
2023-01-13 20:00:00,1,0.49905193660358754,0.46060538,0.5134676690066805,0.0008585434302965655
2023-01-16 00:00:00,1,0.4967064911258601,0.4173275,0.5056880647624301,0.0024166174734356893
2023-01-16 01:00:00,0,0.4840975896924523,0.5555902,0.49840794813305994,-0.00011961942619498345
2023-01-16 02:00:00,0,0.5097395571144623,0.52487963,0.44206940157078123,-0.0006073712787004748
2023-01-16 03:00:00,0,0.5082082479280985,0.5410206,0.5544252327247176,-0.0006721977182111427
2023-01-16 04:00:00,1,0.5039131460935645,0.4908581,0.5060057678140668,0.0007095073991487677
2023-01-16 05:00:00,0,0.48477300525725725,0.50832075,0.4015461176749015,-0.001942856090531575
2023-01-16 06:00:00,0,0.5148153357769529,0.44431037,0.5379607590027595,-0.0007749649420620841
2023-01-16 07:00:00,0,0.502056696611256,0.47042936,0.5331253549058553,-0.002548288215090344
2023-01-16 08:00:00,1,0.534321083893316,0.58827406,0.5592424589217891,0.0016198904028437155
2023-01-16 09:00:00,1,0.4842747890225377,0.5378826,0.5242084440536193,0.0008502222591881825
2023-01-16 10:00:00,0,0.4923015848586813,0.4731733,0.5137631659874415,-0.00028624456366155293
2023-01-16 11:00:00,0,0.494953678660181,0.5306839,0.4841563904072117,-0.0010898880555659796
2023-01-16 12:00:00,1,0.5115898992010511,0.6698248,0.6320881920828395,5.54785020805415e-05
2023-01-16 13:00:00,1,0.4832525709629329,0.52840406,0.38910534227314514,0.0005732460519987104
2023-01-16 14:00:00,1,0.49914991527820457,0.53210956,0.5122219151824304,0.00030494002846115364
2023-01-16 15:00:00,0,0.5051507337481318,0.41128233,0.3122602091774745,-4.6188949755721076e-05
2023-01-16 16:00:00,0,0.49676450649506654,0.36964002,0.3999896493169775,-0.0010162038320121747
2023-01-16 17:00:00,0,0.5219947713241675,0.49805638,0.5319690881076675,-8.322852704012451e-05
2023-01-16 18:00:00,1,0.5069700330813719,0.47128472,0.4351263982977047,0.0006011449499201404
2023-01-16 19:00:00,1,0.5183849549185794,0.53749996,0.5386997720106126,0.0001016711032240103
2023-01-16 20:00:00,0,0.5101013016127842,0.4864558,0.5679482690468299,-0.00010166076726159101
2023-01-16 21:00:00,1,0.5137150590599666,0.50031495,0.47922946296401014,0.0009427684117124802
2023-01-16 23:00:00,0,0.4812048420689276,0.43313757,0.5004315057692565,-9.234121927348404e-05
2023-01-17 00:00:00,0,0.498561252538515,0.45016912,0.5230040673142209,-0.0010620220900594557
2023-01-17 01:00:00,0,0.5230869108053555,0.49319902,0.5238484614534179,-0.00024960940750118343
2023-01-17 02:00:00,1,0.5118619025307826,0.44726205,0.5486283977088428,0.001091157921991437
2023-01-17 04:00:00,0,0.46676750035915127,0.46466798,0.5659991140280449,-0.0010530205061887177
2023-01-17 06:00:00,1,0.5164479498013308,0.5593332,0.6002108801531116,0.0011650916353815877
2023-01-17 08:00:00,0,0.47413885683723,0.4405438,0.5012256549291407,-0.0005449238953745272
2023-01-17 10:00:00,1,0.49254029038194913,0.4583272,0.5297599280775291,0.0028832025727039134
2023-01-17 12:00:00,1,0.4719795693764656,0.5321809,0.563808133667024,0.0009490900714119732
2023-01-17 14:00:00,0,0.48059080470360444,0.44981667,0.3559254483483778,-0.006462422211584329
2023-01-17 16:00:00,1,0.4862124928783497,0.45230725,0.590286928751724,0.0002223745899967433
2023-01-17 18:00:00,0,0.48870611766878125,0.54220504,0.5404256159662939,-0.00014821676702170272
2023-01-17 20:00:00,0,0.48495080930755,0.49697813,0.47622451906564445,-0.0002501528711990053
2023-01-17 22:00:00,0,0.5002252620348946,0.5075804,0.41937218528579445,-0.0006023705598339202
2023-01-18 00:00:00,1,0.49819842626178296,0.57829183,0.5872036187845102,0.001084920531889244
2023-01-18 01:00:00,0,0.48337784758125263,0.3664836,0.40727871310544156,-0.0008151242601357467
2023-01-18 02:00:00,0,0.4610635003611201,0.53494245,0.5306626672500737,-0.0013256574983081526
2023-01-18 03:00:00,1,0.5009742079363623,0.52591777,0.6290093397648245,0.00012995692856088148
2023-01-18 04:00:00,1,0.4839643295684299,0.506285,0.5782371426733809,0.000491915873104265
2023-01-18 05:00:00,1,0.4786751159623322,0.44541237,0.5001778722701414,0.0009276868129319826
2023-01-18 06:00:00,1,0.49075134985631486,0.5077072,0.529560540770145,0.0033087724176281696
2023-01-18 07:00:00,1,0.47861654496548717,0.4290734,0.3803677494012016,0.0016443114214981236
2023-01-18 08:00:00,1,0.4869903129036024,0.48009044,0.6626975875823374,0.002462418149958401
2023-01-18 09:00:00,0,0.4442458096572441,0.5265712,0.46258692897668185,-0.001582380378483239
2023-01-18 10:00:00,0,0.4855204616092809,0.3585835,0.29302319461362036,-0.003455425017277247
2023-01-18 11:00:00,1,0.5338758707155646,0.53051543,0.44122632278416246,0.0008321775312067903
2023-01-18 12:00:00,1,0.490857181851573,0.5151462,0.5570614603449783,0.0031596452328159774
2023-01-18 13:00:00,1,0.47401921593487545,0.5055068,0.46948296652230026,0.0005065296273785158
2023-01-18 14:00:00,0,0.4797807701301182,0.4441201,0.4120054015669467,-0.002825924869059415
2023-01-18 15:00:00,0,0.5245499490174109,0.5810147,0.5129628196732513,-0.0006000184621065552
2023-01-18 16:00:00,0,0.47653375158078537,0.48804334,0.46192300017561544,-0.0028448713804091197
2023-01-18 17:00:00,1,0.5328072423565313,0.52574205,0.4710973309642988,3.7051789138375923e-05
2023-01-18 18:00:00,0,0.4842738293275161,0.44428447,0.3621126824973921,-0.00012041385315064712
2023-01-18 19:00:00,0,0.48365809818772487,0.4504194,0.4762892619519219,-0.0005465594545522867
2023-01-18 20:00:00,1,0.5239821546411628,0.57998335,0.5836987148256674,0.00042636413350760627
2023-01-18 21:00:00,0,0.523417804891238,0.55766195,0.5344061136430072,-0.00021309121230361772
2023-01-18 22:00:00,1,0.522990998803561,0.6015103,0.5692623457874629,0.0005560085995997
2023-01-18 23:00:00,0,0.5285417776401887,0.5310971,0.5526039511139041,-0.0009261660430482932
2023-01-19 00:00:00,1,0.5455982338711434,0.534099,0.6264960093469306,2.7810738653322176e-05
2023-01-19 01:00:00,1,0.5220667939510608,0.5011365,0.3819553613296868,0.0005376593279255992
2023-01-19 02:00:00,1,0.51114400493796,0.42100716,0.3633603425212408,0.0002130951608869669
2023-01-19 04:00:00,0,0.5362897220108162,0.5223329,0.47281039527524554,-0.0004631516543778247
2023-01-19 06:00:00,1,0.5598675861732628,0.6449149,0.5662058979068065,0.0024095045687915206
2023-01-19 08:00:00,1,0.480468412885951,0.34408602,0.34002086879544535,0.001127896011685836
2023-01-19 10:00:00,0,0.48949674217314293,0.41950256,0.42828909815946853,-0.0018469267139480383
2023-01-19 12:00:00,1,0.5160472540646659,0.36264047,0.3146352616316475,0.00012952409148114796
2023-01-19 14:00:00,0,0.4795466201209387,0.43454456,0.39011347489996,-0.00012025679450911042
2023-01-19 16:00:00,1,0.49743286154754873,0.5395401,0.5053752870414436,0.0018225721396256667
2023-01-19 18:00:00,1,0.4702566163386856,0.44722828,0.43474679938960825,2.7704412389306654e-05
2023-01-19 20:00:00,1,0.4960296817009817,0.40628994,0.38741449893359997,9.234548292069711e-05
2023-01-19 22:00:00,1,0.4877753866513043,0.5274377,0.4785995323133081,0.00012003804282612052
2023-01-20 00:00:00,1,0.48197070038586814,0.36118376,0.4077468748353495,0.0004431641923330343
2023-01-20 01:00:00,1,0.4788468273927811,0.43868807,0.4628887943094874,9.228497600544117e-06
2023-01-20 02:00:00,0,0.47805735280918277,0.41736892,0.4073834646902593,-0.00016611142385181132
2023-01-20 03:00:00,0,0.4753674487564118,0.5547965,0.5987550219222936,-0.00045226733614522896
2023-01-20 04:00:00,1,0.48742892794217324,0.53254557,0.48995982324641446,0.0005171108279313774
2023-01-20 05:00:00,0,0.46881744099476,0.44016245,0.47771532178211695,-0.0009783110290723096
2023-01-20 06:00:00,1,0.5098374657534255,0.5759253,0.5719779214104137,0.0014319500388011441
2023-01-20 07:00:00,1,0.4908766208461955,0.4851065,0.4732554321930043,2.7675532062065855e-05
2023-01-20 08:00:00,0,0.4962158771930272,0.33884874,0.3018612380218288,-0.0008671426726443165
2023-01-20 09:00:00,1,0.5137379565890794,0.5247041,0.44279079520999737,0.0007017025519813203
2023-01-20 10:00:00,0,0.48520946985290114,0.47044677,0.40278333615285633,-0.0012640242102154309
2023-01-20 11:00:00,0,0.5307263116221805,0.59206563,0.5121208614254208,-0.0006004785352019537
2023-01-20 12:00:00,0,0.512654916699606,0.5768895,0.5317739944661058,-0.001109241833207042
2023-01-20 13:00:00,1,0.5292855498080905,0.5214725,0.5529564522551069,0.0014158538616719785
2023-01-20 14:00:00,1,0.5023968874363904,0.46955892,0.3907832097940042,0.0008686411310818709
2023-01-20 15:00:00,0,0.5163637853805203,0.5325412,0.5638686408864896,-5.539705841639542e-05
2023-01-20 16:00:00,1,0.5154574568223586,0.55159265,0.5644901391028583,0.001237269512386563
2023-01-20 17:00:00,1,0.5001046698681918,0.45549822,0.47068687923040486,0.0003504338924906758
2023-01-20 18:00:00,1,0.48643698252943296,0.532791,0.5244759643817555,0.0005899976953214203
2023-01-20 19:00:00,1,0.5055867718308275,0.45987383,0.36815060950296796,0.00021190539805959752
2023-01-20 20:00:00,0,0.49560135125151655,0.34335774,0.23213700905927467,-0.00011974724120777935
2023-01-20 21:00:00,1,0.5013342162376302,0.54999,0.6017873837063262,0.0009580926586150174
2023-01-22 22:00:00,0,0.45245709780227905,0.4340975,0.40932575140543853,-9.203611497154984e-05
2023-01-22 23:00:00,1,0.4912136856678415,0.5797176,0.5952977129026739,0.0018869140211517088
2023-01-23 00:00:00,1,0.4663360746507254,0.43344578,0.4739273477841263,0.0009095252094664108
2023-01-23 01:00:00,0,0.4572761364829281,0.41676262,0.3327075141965112,-0.00023864815001783946
2023-01-23 02:00:00,1,0.4828430884723685,0.47459146,0.51390051020238,0.0002295241505312351
2023-01-23 04:00:00,1,0.45601439424966705,0.45222634,0.46506632017606775,0.0005231949773281119
